,week_num,num,broad_rank,name,broad_share
677,22,677,23,리니지M,0.2%
678,22,678,24,디아블로2,0.3%
679,22,679,26,테일즈런너,0.2%
680,22,680,27,스타2,0.2%
681,22,681,28,워크래프트,0.2%
682,22,682,29,거상,0.2%
683,22,683,30,V4,0.1%
684,22,684,1,스타,38.7%
685,22,685,2,LoL,20.1%
686,22,686,3,배틀그라운드,11.8%
687,22,687,4,피파온라인4,5.7%
688,22,688,5,서든어택,6.3%
689,22,689,6,종합게임,4.9%
690,23,690,7,메이플스토리,1.3%
691,23,691,8,던파,0.9%
692,23,692,9,카트라이더,1%
693,23,693,10,로스트아크,0.8%
694,23,694,11,TFT,0.7%
695,23,695,12,리니지W,0.6%
696,23,696,13,오딘: 발할라 라이징,0.5%
697,23,697,14,아이온,0.5%
698,23,698,15,트라하 인피니티,0.5%
699,23,699,16,PC 온라인,0.4%
700,23,700,19,모바일 종합게임,0.3%
701,23,701,20,오버워치,0.3%
702,23,702,21,디아블로2,0.3%
703,23,703,22,발로란트,0.3%
704,23,704,23,언디셈버,0.2%
705,23,705,24,리니지M,0.2%
706,23,706,25,레트로게임,0.2%
707,23,707,27,거상,0.2%
708,23,708,28,테일즈런너,0.1%
709,23,709,29,철권,0.1%
710,23,710,30,슈퍼피플,0.1%
711,23,711,1,스타,40%
712,23,712,2,배틀그라운드,17.7%
713,23,713,3,LoL,15.2%
714,23,714,5,피파온라인4,5.3%
715,23,715,7,메이플스토리,1.5%
716,23,716,8,카트라이더,0.9%
717,23,717,9,로스트아크,0.8%
718,23,718,10,TFT,0.7%
719,23,719,11,아이온,0.6%
720,24,720,12,리니지W,0.5%
721,24,721,13,PC 온라인,0.5%
722,24,722,14,발로란트,0.4%
723,24,723,15,스페셜포스,0.3%
724,24,724,16,언디셈버,0.3%
725,24,725,17,리니지,0.3%
726,24,726,18,오버워치,0.3%
727,24,727,19,던파,0.3%
728,24,728,20,오딘: 발할라 라이징,0.3%
729,24,729,21,디아블로2,0.3%
730,24,730,22,마인크래프트,0.2%
731,24,731,23,테일즈런너,0.2%
732,24,732,24,워크래프트,0.2%
733,24,733,25,모바일 종합게임,0.2%
734,24,734,26,리니지M,0.2%
735,24,735,27,레트로게임,0.2%
736,24,736,29,슈퍼피플,0.1%
737,24,737,1,스타,42.5%
738,24,738,3,배틀그라운드,11.1%
739,24,739,4,서든어택,6%
740,24,740,5,피파온라인4,3.5%
741,24,741,6,종합게임,3.5%
742,24,742,7,메이플스토리,1.9%
743,24,743,8,카트라이더,1.2%
744,24,744,9,TFT,1.1%
745,24,745,10,오딘: 발할라 라이징,1%
746,24,746,11,리니지W,0.8%
747,24,747,12,로스트아크,0.8%
748,24,748,13,마인크래프트,0.6%
749,24,749,14,아이온,0.6%
750,25,750,16,던파,0.5%
751,25,751,17,언디셈버,0.5%
752,25,752,18,PC 온라인,0.4%
753,25,753,19,디아블로2,0.3%
754,25,754,20,스페셜포스,0.3%
755,25,755,21,오버워치,0.3%
756,25,756,22,리니지,0.3%
757,25,757,23,철권,0.3%
758,25,758,24,워크래프트,0.2%
759,25,759,25,스타2,0.2%
760,25,760,26,테일즈런너,0.2%
761,25,761,27,리니지M,0.2%
762,25,762,28,레트로게임,0.2%
763,25,763,29,거상,0.1%
764,25,764,1,스타,28.7%
765,25,765,2,LoL,24.2%
766,25,766,3,종합게임,9.1%
767,25,767,4,배틀그라운드,6.5%
768,25,768,5,서든어택,6.1%
769,25,769,6,피파온라인4,4.8%
770,25,770,7,폴 가이즈,3.2%
771,25,771,8,마인크래프트,1.8%
772,25,772,9,던파,1.7%
773,25,773,10,메이플스토리,1.2%
774,25,774,11,카트라이더,1.2%
775,25,775,12,TFT,1%
776,25,776,13,언디셈버,0.9%
777,25,777,14,로스트아크,0.9%
778,25,778,15,리니지W,0.7%
779,25,779,16,어몽 어스,0.8%
780,26,780,17,오딘: 발할라 라이징,0.7%
781,26,781,18,아이온,0.7%
782,26,782,19,철권,0.6%
783,26,783,20,PC 온라인,0.4%
784,26,784,21,모바일 종합게임,0.4%
785,26,785,22,오버워치,0.4%
786,26,786,23,디아블로2,0.3%
787,26,787,24,스페셜포스,0.3%
788,26,788,25,리니지,0.3%
789,26,789,26,V4,0.2%
790,26,790,27,스타2,0.2%
791,26,791,28,리니지M,0.2%
792,26,792,29,레트로게임,0.2%
793,26,793,30,워크래프트,0.2%
794,26,794,1,LoL,34.2%
795,26,795,2,스타,29.2%
796,26,796,3,서든어택,6.7%
797,26,797,4,배틀그라운드,5.7%
798,26,798,5,TFT,4.2%
799,26,799,6,종합게임,3.5%
800,26,800,7,피파온라인4,2.4%
801,26,801,8,메이플스토리,1.4%
802,26,802,9,카트라이더,1.4%
803,26,803,10,리니지W,1%
804,26,804,11,로스트아크,1%
805,26,805,12,폴 가이즈,1%
806,26,806,13,오딘: 발할라 라이징,0.7%
807,26,807,14,아이온,0.7%
808,26,808,15,모바일 종합게임,0.7%
809,26,809,16,PC 온라인,0.5%
810,27,810,17,디아블로2,0.5%
811,27,811,18,오버워치,0.4%
812,27,812,19,언디셈버,0.3%
813,27,813,21,마인크래프트,0.3%
814,27,814,22,던파,0.3%
815,27,815,23,리니지,0.3%
816,27,816,24,워크래프트,0.3%
817,27,817,25,리니지M,0.3%
818,27,818,26,레트로게임,0.2%
819,27,819,28,철권,0.2%
820,27,820,29,R2,0.2%
821,27,821,30,V4,0.1%
822,27,822,1,스타,33.3%
823,27,823,2,LoL,21%
824,27,824,3,TFT,6.5%
825,27,825,5,배틀그라운드,6.3%
826,27,826,6,카트라이더,4.2%
827,27,827,7,종합게임,3.7%
828,27,828,8,메이플스토리,2.3%
829,27,829,9,폴 가이즈,2.1%
830,27,830,10,피파온라인4,1.8%
831,27,831,11,어몽 어스,1.7%
832,27,832,12,리니지W,1%
833,27,833,13,로스트아크,0.9%
834,27,834,14,던파,0.8%
835,27,835,15,아이온,0.7%
836,27,836,16,오딘: 발할라 라이징,0.6%
837,27,837,18,PC 온라인,0.5%
838,27,838,19,오버워치,0.3%
839,27,839,21,리니지,0.3%
840,28,840,22,모바일 종합게임,0.3%
841,28,841,23,리니지M,0.3%
842,28,842,24,V4,0.2%
843,28,843,25,레트로게임,0.2%
844,28,844,26,테일즈런너,0.2%
845,28,845,27,스타2,0.2%
846,28,846,28,워크래프트,0.2%
847,28,847,30,슈퍼피플,0.2%
848,28,848,1,스타,50%
849,28,849,2,LoL,10.8%
850,28,850,4,서든어택,6.6%
851,28,851,5,TFT,4.1%
852,28,852,6,카트라이더,2.6%
853,28,853,9,피파온라인4,1.8%
854,28,854,10,던파,1.6%
855,28,855,11,오버워치,1.5%
856,28,856,12,리니지W,1.1%
857,28,857,13,로스트아크,1%
858,28,858,14,어몽 어스,1%
859,28,859,15,오딘: 발할라 라이징,0.8%
860,28,860,16,아이온,0.6%
861,28,861,18,PC 온라인,0.4%
862,28,862,19,스페셜포스,0.3%
863,28,863,20,모바일 종합게임,0.3%
864,28,864,22,철권,0.3%
865,28,865,23,리니지M,0.2%
866,28,866,25,테일즈런너,0.2%
867,28,867,26,R2,0.2%
868,28,868,27,슈퍼피플,0.2%
869,28,869,28,거상,0.2%
870,29,870,29,워크래프트,0.2%
871,29,871,30,V4,0.1%
872,29,872,1,스타,48.1%
873,29,873,2,LoL,12.3%
874,29,874,4,서든어택,7.2%
875,29,875,5,TFT,3.8%
876,29,876,6,종합게임,3.5%
877,29,877,7,메이플스토리,2.5%
878,29,878,8,피파온라인4,1.9%
879,29,879,9,카트라이더,1.4%
880,29,880,10,던파,1.3%
881,29,881,11,리니지W,1.1%
882,29,882,12,오딘: 발할라 라이징,0.9%
883,29,883,13,어몽 어스,1%
884,29,884,14,모바일 종합게임,0.9%
885,29,885,15,로스트아크,0.8%
886,29,886,16,아이온,0.6%
887,29,887,19,PC 온라인,0.4%
888,29,888,20,V4,0.4%
889,29,889,21,리니지,0.3%
890,29,890,22,스페셜포스,0.3%
891,29,891,23,슈퍼피플,0.3%
892,29,892,24,레트로게임,0.2%
893,29,893,25,리니지M,0.2%
894,29,894,26,철권,0.2%
895,29,895,27,워크래프트,0.2%
896,29,896,28,R2,0.2%
897,29,897,29,테일즈런너,0.1%
898,29,898,1,스타,45%
899,29,899,2,LoL,13.7%
900,30,900,5,TFT,5.8%
901,30,901,6,종합게임,2.5%
902,30,902,7,어몽 어스,1.8%
903,30,903,8,피파온라인4,1.5%
904,30,904,9,리니지W,1.3%
905,30,905,10,로스트아크,1.2%
906,30,906,11,메이플스토리,0.8%
907,30,907,12,카트라이더,0.8%
908,30,908,13,오딘: 발할라 라이징,0.7%
909,30,909,14,아이온,0.6%
910,30,910,15,슈퍼피플,0.6%
911,30,911,16,모바일 종합게임,0.6%
912,30,912,17,디아블로2,0.5%
913,30,913,18,V4,0.5%
914,30,914,19,오버워치,0.5%
915,30,915,20,철권,0.5%
916,30,916,21,PC 온라인,0.4%
917,30,917,22,스페셜포스,0.3%
918,30,918,23,리니지,0.3%
919,30,919,24,리니지M,0.3%
920,30,920,25,블레이드 앤 소울 레볼,0.3%
921,30,921,26,던파,0.2%
922,30,922,27,레트로게임,0.2%
923,30,923,30,테일즈런너,0.1%
924,30,924,1,스타,40.7%
925,30,925,2,LoL,15.3%
926,30,926,3,배틀그라운드,13%
927,30,927,4,서든어택,7.1%
928,30,928,5,TFT,4%
929,30,929,6,피파온라인4,2.3%
930,31,930,8,리니지W,1.7%
931,31,931,9,던파,1.2%
932,31,932,10,오딘: 발할라 라이징,1%
933,31,933,11,메이플스토리,0.9%
934,31,934,12,카트라이더,0.9%
935,31,935,13,로스트아크,0.8%
936,31,936,14,아이온,0.7%
937,31,937,15,디아블로2,0.7%
938,31,938,16,모바일 종합게임,0.6%
939,31,939,17,프로젝트D,0.5%
940,31,940,18,철권,0.5%
941,31,941,19,리니지M,0.4%
942,31,942,20,V4,0.4%
943,31,943,21,PC 온라인,0.4%
944,31,944,22,오버워치,0.4%
945,31,945,24,슈퍼피플,0.3%
946,31,946,25,스페셜포스,0.3%
947,31,947,26,워크래프트,0.3%
948,31,948,27,레트로게임,0.2%
949,31,949,28,테일즈런너,0.2%
950,31,950,29,거상,0.2%
951,31,951,30,발로란트,0.2%
952,31,952,1,스타,42.4%
953,31,953,2,배틀그라운드,13.2%
954,31,954,3,LoL,11.2%
955,31,955,5,TFT,4.1%
956,31,956,6,종합게임,3.3%
957,31,957,7,피파온라인4,2.3%
958,31,958,8,리니지W,2%
959,31,959,9,카트라이더,1.8%
960,32,960,10,프리콘,1.5%
961,32,961,11,오딘: 발할라 라이징,1%
962,32,962,12,메이플스토리,0.9%
963,32,963,13,로스트아크,0.8%
964,32,964,15,디아블로2,0.7%
965,32,965,16,PC 온라인,0.6%
966,32,966,17,모바일 종합게임,0.6%
967,32,967,18,프로젝트D,0.5%
968,32,968,19,스타2,0.4%
969,32,969,20,오버워치,0.4%
970,32,970,22,리니지M,0.3%
971,32,971,23,스페셜포스,0.3%
972,32,972,24,레트로게임,0.3%
973,32,973,25,던파,0.2%
974,32,974,26,워크래프트,0.2%
975,32,975,27,철권,0.2%
976,32,976,28,슈퍼피플,0.2%
977,32,977,29,테일즈런너,0.2%
978,32,978,30,V4,0.2%
979,32,979,1,스타,30.5%
980,32,980,3,배틀그라운드,13.7%
981,32,981,4,서든어택,7.5%
982,32,982,5,종합게임,4.9%
983,32,983,6,TFT,3.3%
984,32,984,7,프리콘,3.5%
985,32,985,8,피파온라인4,3.1%
986,32,986,9,리니지W,2.4%
987,32,987,10,메이플스토리,1%
988,32,988,11,로스트아크,1%
989,32,989,12,오딘: 발할라 라이징,0.9%
990,33,990,13,디아블로2,0.9%
991,33,991,14,카트라이더,0.9%
992,33,992,15,아이온,0.7%
993,33,993,16,PC 온라인,0.7%
994,33,994,17,모바일 종합게임,0.4%
995,33,995,18,V4,0.4%
996,33,996,19,스타2,0.3%
997,33,997,20,오버워치,0.3%
998,33,998,21,던파,0.3%
999,33,999,22,스페셜포스,0.3%
1000,33,1000,23,리니지,0.3%
1001,33,1001,24,슈퍼피플,0.3%
1002,33,1002,25,워크래프트,0.3%
1003,33,1003,26,리니지M,0.2%
1004,33,1004,28,테일즈런너,0.2%
1005,33,1005,29,블레이드앤소울2,0.2%
1006,33,1006,30,철권,0.1%
1007,33,1007,1,스타,32.8%
1008,33,1008,2,LoL,17%
1009,33,1009,3,배틀그라운드,15.6%
1010,33,1010,4,서든어택,8.5%
1011,33,1011,5,리니지W,3.9%
1012,33,1012,6,종합게임,4%
1013,33,1013,7,TFT,3.6%
1014,33,1014,8,피파온라인4,1.9%
1015,33,1015,9,카트라이더,1.7%
1016,33,1016,10,디아블로2,1%
1017,33,1017,11,로스트아크,1.1%
1018,33,1018,12,메이플스토리,1%
1019,33,1019,13,아이온,0.8%
1020,34,1020,14,오딘: 발할라 라이징,0.7%
1021,34,1021,15,모바일 종합게임,0.5%
1022,34,1022,16,PC 온라인,0.5%
1023,34,1023,17,철권,0.4%
1024,34,1024,19,V4,0.3%
1025,34,1025,20,리니지,0.3%
1026,34,1026,21,워크래프트,0.3%
1027,34,1027,23,던파,0.3%
1028,34,1028,25,리니지M,0.2%
1029,34,1029,27,블레이드앤소울2,0.1%
1030,34,1030,28,거상,0.1%
1031,34,1031,29,R2,0.1%
1032,34,1032,30,미르4,0.1%
1033,34,1033,1,LoL,28.9%
1034,34,1034,2,스타,26.4%
1035,34,1035,3,배틀그라운드,13.5%
1036,34,1036,5,리니지W,4%
1037,34,1037,7,TFT,2.6%
1038,34,1038,8,로스트아크,1.8%
1039,34,1039,9,피파온라인4,1.6%
1040,34,1040,10,오딘: 발할라 라이징,1.4%
1041,34,1041,11,디아블로2,1.2%
1042,34,1042,12,메이플스토리,0.8%
1043,34,1043,13,카트라이더,0.8%
1044,34,1044,14,아이온,0.8%
1045,34,1045,16,PC 온라인,0.4%
1046,34,1046,17,철권,0.4%
1047,34,1047,18,리니지,0.3%
1048,34,1048,19,V4,0.3%
1049,34,1049,21,워크래프트,0.3%
1050,35,1050,23,던파,0.2%
1051,35,1051,25,리니지M,0.2%
1052,35,1052,27,거상,0.1%
1053,35,1053,28,블레이드앤소울2,0.1%
1054,35,1054,29,Blade N Soul,0.1%
1055,35,1055,30,R2,0.1%
1056,35,1056,1,LoL,40.2%
1057,35,1057,2,스타,17.7%
1058,35,1058,3,배틀그라운드,11.9%
1059,35,1059,4,서든어택,6.9%
1060,35,1060,5,리니지W,5%
1061,35,1061,6,피파온라인4,2.6%
1062,35,1062,7,종합게임,2.2%
1063,35,1063,8,TFT,1.4%
1064,35,1064,9,로스트아크,1.4%
1065,35,1065,10,디아블로2,1.3%
1066,35,1066,11,오딘: 발할라 라이징,1.1%
1067,35,1067,12,메이플스토리,0.9%
1068,35,1068,13,카트라이더,0.8%
1069,35,1069,14,아이온,0.5%
1070,35,1070,15,모바일 종합게임,0.4%
1071,35,1071,16,철권,0.4%
1072,35,1072,17,PC 온라인,0.5%
1073,35,1073,18,리니지,0.4%
1074,35,1074,19,리니지M,0.4%
1075,35,1075,20,워크래프트,0.3%
1076,35,1076,21,스페셜포스,0.3%
1077,35,1077,22,오버워치,0.3%
1078,35,1078,24,블레이드앤소울2,0.2%
1079,35,1079,27,V4,0.1%
1080,36,1080,28,거상,0.1%
1081,36,1081,29,R2,0.1%
1082,36,1082,30,Blade N Soul,0.1%
1083,36,1083,1,LoL,35.7%
1084,36,1084,2,스타,22.4%
1085,36,1085,3,배틀그라운드,14.8%
1086,36,1086,5,종합게임,2.7%
1087,36,1087,6,디아블로2,2.1%
1088,36,1088,7,로스트아크,1.7%
1089,36,1089,8,오딘: 발할라 라이징,1.6%
1090,36,1090,9,카트라이더,1.5%
1091,36,1091,10,피파온라인4,1.3%
1092,36,1092,11,메이플스토리,1.1%
1093,36,1093,12,모바일 종합게임,0.8%
1094,36,1094,13,아이온,0.6%
1095,36,1095,14,철권,0.5%
1096,36,1096,15,PC 온라인,0.5%
1097,36,1097,16,리니지,0.4%
1098,36,1098,17,리니지M,0.4%
1099,36,1099,18,TFT,0.3%
1100,36,1100,19,워크래프트,0.3%
1101,36,1101,21,오버워치,0.3%
1102,36,1102,22,블레이드앤소울2,0.2%
1103,36,1103,23,던파,0.3%
1104,36,1104,25,테일즈런너,0.2%
1105,36,1105,26,거상,0.2%
1106,36,1106,27,V4,0.1%
1107,36,1107,28,미르4,0.1%
1108,36,1108,29,바람의나라: 연,0.1%
1109,36,1109,30,제2의 나라,0.1%
1110,37,1110,1,LoL,47%
1111,37,1111,2,스타,13.7%
1112,37,1112,5,종합게임,2.4%
1113,37,1113,6,피파온라인4,2.3%
1114,37,1114,7,디아블로2,2.1%
1115,37,1115,8,로스트아크,1.6%
1116,37,1116,9,오딘: 발할라 라이징,1.1%
1117,37,1117,12,워크래프트,1%
1118,37,1118,14,철권,0.5%
1119,37,1119,15,오버워치,0.5%
1120,37,1120,16,PC 온라인,0.5%
1121,37,1121,17,리니지,0.4%
1122,37,1122,18,TFT,0.4%
1123,37,1123,19,모바일 종합게임,0.4%
1124,37,1124,20,리니지M,0.3%
1125,37,1125,22,던파,0.3%
1126,37,1126,23,블레이드앤소울2,0.2%
1127,37,1127,24,V4,0.2%
1128,37,1128,28,WOW,0.1%
1129,37,1129,29,미르4,0.1%
1130,37,1130,30,Blade N Soul,0.1%
1131,37,1131,1,LoL,36.9%
1132,37,1132,2,배틀그라운드,19.7%
1133,37,1133,3,스타,14.3%
1134,37,1134,5,피파온라인4,2.9%
1135,37,1135,6,종합게임,2.7%
1136,37,1136,8,오버워치,1.6%
1137,37,1137,9,카트라이더,1.4%
1138,37,1138,10,오딘: 발할라 라이징,1.2%
1139,37,1139,11,로스트아크,1.3%
1140,38,1140,12,메이플스토리,1.1%
1141,38,1141,13,리니지,0.6%
1142,38,1142,14,아이온,0.6%
1143,38,1143,15,PC 온라인,0.5%
1144,38,1144,16,철권,0.5%
1145,38,1145,17,리니지M,0.4%
1146,38,1146,18,블레이드앤소울2,0.3%
1147,38,1147,19,모바일 종합게임,0.4%
1148,38,1148,20,TFT,0.3%
1149,38,1149,23,레트로게임,0.3%
1150,38,1150,25,V4,0.2%
1151,38,1151,29,발로란트,0.1%
1152,38,1152,1,LoL,41.5%
1153,38,1153,2,스타,15.8%
1154,38,1154,3,배틀그라운드,14.6%
1155,38,1155,5,종합게임,2.7%
1156,38,1156,6,피파온라인4,2.8%
1157,38,1157,7,디아블로2,2%
1158,38,1158,8,로스트아크,1.7%
1159,38,1159,9,오딘: 발할라 라이징,1.4%
1160,38,1160,10,카트라이더,1.3%
1161,38,1161,11,메이플스토리,1.3%
1162,38,1162,13,리니지,0.6%
1163,38,1163,14,PC 온라인,0.5%
1164,38,1164,15,모바일 종합게임,0.5%
1165,38,1165,16,철권,0.5%
1166,38,1166,17,TFT,0.4%
1167,38,1167,18,스타2,0.4%
1168,38,1168,19,리니지M,0.3%
1169,38,1169,22,던파,0.3%
1170,39,1170,23,블레이드앤소울2,0.3%
1171,39,1171,24,워크래프트,0.2%
1172,39,1172,26,레트로게임,0.2%
1173,39,1173,27,V4,0.2%
1174,39,1174,28,거상,0.2%
1175,39,1175,29,미르4,0.1%
1176,39,1176,30,R2,0.1%
1177,39,1177,1,스타,21.6%
1178,39,1178,2,LoL,21.2%
1179,39,1179,3,배틀그라운드,17.5%
1180,39,1180,4,서든어택,7.9%
1181,39,1181,5,디아블로2,5.4%
1182,39,1182,6,로스트아크,4.1%
1183,39,1183,7,피파온라인4,4.4%
1184,39,1184,8,종합게임,3.6%
1185,39,1185,9,메이플스토리,1.9%
1186,39,1186,10,오딘: 발할라 라이징,1.7%
1187,39,1187,11,리니지,0.8%
1188,39,1188,12,아이온,0.7%
1189,39,1189,13,카트라이더,0.8%
1190,39,1190,14,모바일 종합게임,0.8%
1191,39,1191,15,리니지M,0.7%
1192,39,1192,16,PC 온라인,0.6%
1193,39,1193,18,스타2,0.5%
1194,39,1194,19,스페셜포스,0.4%
1195,39,1195,20,철권,0.4%
1196,39,1196,21,오버워치,0.3%
1197,39,1197,22,V4,0.3%
1198,39,1198,23,던파,0.3%
1199,39,1199,24,레트로게임,0.3%
1200,40,1200,26,테일즈런너,0.3%
1201,40,1201,27,블레이드앤소울2,0.2%
1202,40,1202,28,거상,0.2%
1203,40,1203,29,미르4,0.2%
1204,40,1204,30,바람의나라: 연,0.1%
1205,40,1205,1,LoL,23.7%
1206,40,1206,2,스타,20.3%
1207,40,1207,3,배틀그라운드,16.8%
1208,40,1208,4,서든어택,8.1%
1209,40,1209,5,디아블로2,6.3%
1210,40,1210,6,피파온라인4,4.1%
1211,40,1211,7,종합게임,4.2%
1212,40,1212,8,로스트아크,2.6%
1213,40,1213,9,메이플스토리,2%
1214,40,1214,10,오딘: 발할라 라이징,1.6%
1215,40,1215,11,오버워치,1.1%
1216,40,1216,12,카트라이더,0.8%
1217,40,1217,13,리니지,0.7%
1218,40,1218,14,아이온,0.7%
1219,40,1219,15,PC 온라인,0.6%
1220,40,1220,16,모바일 종합게임,0.6%
1221,40,1221,17,TFT,0.5%
1222,40,1222,18,스페셜포스,0.4%
1223,40,1223,19,리니지M,0.3%
1224,40,1224,20,던파,0.4%
1225,40,1225,21,워크래프트,0.3%
1226,40,1226,22,레트로게임,0.3%
1227,40,1227,23,거상,0.3%
1228,40,1228,24,테일즈런너,0.3%
1229,40,1229,25,V4,0.2%
1230,41,1230,26,블레이드앤소울2,0.2%
1231,41,1231,27,미르4,0.2%
1232,41,1232,28,바람의나라: 연,0.2%
1233,41,1233,30,Blade N Soul,0.1%
1234,41,1234,1,LoL,35.5%
1235,41,1235,2,스타,15.9%
1236,41,1236,3,배틀그라운드,14.9%
1237,41,1237,5,피파온라인4,7%
1238,41,1238,6,로스트아크,2.6%
1239,41,1239,8,메이플스토리,2.1%
1240,41,1240,9,오딘: 발할라 라이징,1.9%
1241,41,1241,10,카트라이더,1%
1242,41,1242,11,모바일 종합게임,0.7%
1243,41,1243,12,리니지,0.6%
1244,41,1244,13,아이온,0.6%
1245,41,1245,14,PC 온라인,0.6%
1246,41,1246,15,TFT,0.4%
1247,41,1247,16,리니지M,0.4%
1248,41,1248,17,스페셜포스,0.4%
1249,41,1249,18,스타2,0.4%
1250,41,1250,20,던파,0.3%
1251,41,1251,21,오버워치,0.3%
1252,41,1252,22,워크래프트,0.3%
1253,41,1253,23,V4,0.2%
1254,41,1254,25,테일즈런너,0.2%
1255,41,1255,27,블레이드앤소울2,0.2%
1256,41,1256,28,미르4,0.2%
1257,41,1257,29,바람의나라: 연,0.1%
1258,41,1258,30,디아블로2,0.1%
1259,41,1259,1,LoL,41.3%
1260,42,1260,2,스타,15.5%
1261,42,1261,3,배틀그라운드,11.4%
1262,42,1262,4,서든어택,8.9%
1263,42,1263,5,로스트아크,3.3%
1264,42,1264,6,종합게임,3%
1265,42,1265,7,메이플스토리,2.5%
1266,42,1266,8,피파온라인4,2.2%
1267,42,1267,9,오딘: 발할라 라이징,1.7%
1268,42,1268,10,카트라이더,0.7%
1269,42,1269,11,리니지,0.7%
1270,42,1270,12,아이온,0.7%
1271,42,1271,13,TFT,0.6%
1272,42,1272,16,리니지M,0.4%
1273,42,1273,17,스타2,0.4%
1274,42,1274,18,스페셜포스,0.4%
1275,42,1275,20,던파,0.3%
1276,42,1276,21,철권,0.3%
1277,42,1277,22,워크래프트,0.3%
1278,42,1278,23,레트로게임,0.3%
1279,42,1279,24,V4,0.3%
1280,42,1280,25,블레이드앤소울2,0.2%
1281,42,1281,26,미르4,0.2%
1282,42,1282,28,테일즈런너,0.2%
1283,42,1283,29,원신,0.1%
1284,42,1284,30,디아블로2,0.1%
1285,42,1285,1,LoL,34.6%
1286,42,1286,2,배틀그라운드,17.2%
1287,42,1287,3,스타,16.2%
1288,42,1288,4,서든어택,7.6%
1289,42,1289,5,로스트아크,4%
1290,43,1290,6,오딘: 발할라 라이징,2.8%
1291,43,1291,7,종합게임,2.2%
1292,43,1292,8,피파온라인4,1.9%
1293,43,1293,9,메이플스토리,2%
1294,43,1294,10,TFT,1.5%
1295,43,1295,11,리니지,0.8%
1296,43,1296,13,카트라이더,0.7%
1297,43,1297,15,모바일 종합게임,0.5%
1298,43,1298,16,V4,0.4%
1299,43,1299,17,마블 퓨처 레볼루션,0.5%
1300,43,1300,18,리니지M,0.4%
1301,43,1301,19,블레이드앤소울2,0.4%
1302,43,1302,20,오버워치,0.4%
1303,43,1303,21,스타2,0.4%
1304,43,1304,22,던파,0.3%
1305,43,1305,23,스페셜포스,0.3%
1306,43,1306,24,레트로게임,0.3%
1307,43,1307,25,워크래프트,0.3%
1308,43,1308,26,철권,0.3%
1309,43,1309,28,테일즈런너,0.2%
1310,43,1310,29,미르4,0.2%
1311,43,1311,30,바람의나라: 연,0.1%
1312,43,1312,1,LoL,44.8%
1313,43,1313,2,스타,15.7%
