,week_num,num,broad_rank,name,broad_share
3154,105,3154,10,PC 기타게임,1.6%
3155,105,3155,11,GTA5,1.5%
3156,105,3156,12,V4,1.2%
3157,105,3157,13,모바일 종합 게임,1.3%
3158,105,3158,14,리니지M,1.2%
3159,105,3159,15,리니지,0.8%
3160,105,3160,16,카트라이더,0.8%
3161,105,3161,17,오버워치,0.6%
3162,105,3162,18,워크래프트,0.5%
3163,105,3163,20,철권,0.5%
3164,105,3164,21,스페셜포스,0.4%
3165,105,3165,22,리니지2M,0.4%
3166,105,3166,23,던파,0.4%
3167,105,3167,24,고전게임,0.4%
3168,105,3168,25,스타2,0.3%
3169,105,3169,27,콜 오브 듀티: 모던,0.3%
3170,105,3170,1,LOL,34.5%
3171,105,3171,2,스타,13%
3172,105,3172,3,배틀그라운드,11.7%
3173,105,3173,5,TFT,5.3%
3174,105,3174,6,PC 기타게임,3.5%
3175,105,3175,7,스팀게임,2.3%
3176,105,3176,8,콜 오브 듀티: 모던,2%
3177,105,3177,9,메이플스토리,2%
3178,105,3178,11,비디오게임,1.3%
3179,105,3179,12,GTA5,1.4%
3180,106,3180,13,리니지M,1%
3181,106,3181,14,고전게임,1.1%
3182,106,3182,15,카트라이더,1%
3183,106,3183,16,모바일 종합 게임,0.9%
3184,106,3184,17,V4,0.8%
3185,106,3185,18,리니지,0.7%
3186,106,3186,19,리니지2M,0.5%
3187,106,3187,20,로스트아크,0.5%
3188,106,3188,21,던파,0.5%
3189,106,3189,22,오버워치,0.5%
3190,106,3190,23,스페셜포스,0.4%
3191,106,3191,24,워크래프트,0.4%
3192,106,3192,25,철권,0.3%
3193,106,3193,27,A3: 스틸얼라이브,0.3%
3194,106,3194,28,스타2,0.3%
3195,106,3195,29,블레스 모바일,0.2%
3196,106,3196,30,아이온,0.2%
3197,106,3197,1,LOL,38.6%
3198,106,3198,5,TFT,3.8%
3199,106,3199,6,스팀게임,2.6%
3200,106,3200,7,메이플스토리,2.1%
3201,106,3201,8,피파온라인4,1.8%
3202,106,3202,9,오버워치,1.6%
3203,106,3203,10,비디오게임,1.4%
3204,106,3204,11,PC 기타게임,1.2%
3205,106,3205,12,모바일 종합 게임,1.1%
3206,106,3206,13,카트라이더,1.1%
3207,106,3207,14,리니지M,1%
3208,106,3208,15,리니지2M,0.9%
3209,106,3209,16,리니지,0.7%
3210,107,3210,17,V4,0.7%
3211,107,3211,18,콜 오브 듀티: 모던,0.7%
3212,107,3212,20,고전게임,0.4%
3213,107,3213,21,스페셜포스,0.4%
3214,107,3214,22,워크래프트,0.4%
3215,107,3215,23,던파,0.4%
3216,107,3216,24,A3: 스틸얼라이브,0.3%
3217,107,3217,26,카오스 모바일,0.3%
3218,107,3218,27,GTA5,0.4%
3219,107,3219,28,검은사막M,0.2%
3220,107,3220,29,모두의마블,0.2%
3221,107,3221,1,LOL,37.5%
3222,107,3222,2,배틀그라운드,11.1%
3223,107,3223,3,스타,10.8%
3224,107,3224,5,스팀게임,5%
3225,107,3225,6,메이플스토리,3.7%
3226,107,3226,7,비디오게임,3.2%
3227,107,3227,8,콜 오브 듀티: 모던,2.6%
3228,107,3228,9,피파온라인4,2%
3229,107,3229,10,TFT,1.7%
3230,107,3230,11,PC 기타게임,1.6%
3231,107,3231,12,리니지M,1%
3232,107,3232,14,카오스 모바일,0.8%
3233,107,3233,15,카트라이더,0.9%
3234,107,3234,16,오버워치,0.8%
3235,107,3235,18,리니지2M,0.7%
3236,107,3236,19,모바일 종합 게임,0.6%
3237,107,3237,20,로스트아크,0.5%
3238,107,3238,21,스타2,0.5%
3239,107,3239,22,고전게임,0.4%
3240,108,3240,23,던파,0.4%
3241,108,3241,24,A3: 스틸얼라이브,0.4%
3242,108,3242,25,스페셜포스,0.4%
3243,108,3243,26,거상,0.4%
3244,108,3244,28,포트리스,0.2%
3245,108,3245,29,마인크래프트,0.2%
3246,108,3246,1,LOL,39.7%
3247,108,3247,2,스타,9.9%
3248,108,3248,3,배틀그라운드,8.5%
3249,108,3249,4,서든어택,8.3%
3250,108,3250,5,콜 오브 듀티: 모던,6.8%
3251,108,3251,6,메이플스토리,3.4%
3252,108,3252,7,PC 기타게임,2.8%
3253,108,3253,8,카트라이더,1.8%
3254,108,3254,9,피파온라인4,1.5%
3255,108,3255,10,고전게임,1.4%
3256,108,3256,11,비디오게임,1%
3257,108,3257,12,V4,1%
3258,108,3258,13,GTA5,1.1%
3259,108,3259,14,스팀게임,1%
3260,108,3260,15,리니지M,0.9%
3261,108,3261,16,TFT,0.9%
3262,108,3262,17,모바일 종합 게임,0.9%
3263,108,3263,18,리니지,0.7%
3264,108,3264,19,A3: 스틸얼라이브,0.7%
3265,108,3265,20,카오스 모바일,0.5%
3266,108,3266,21,로스트아크,0.5%
3267,108,3267,22,던파,0.4%
3268,108,3268,23,리니지2M,0.4%
3269,108,3269,24,워크래프트,0.4%
3270,109,3270,25,스타2,0.4%
3271,109,3271,26,철권,0.4%
3272,109,3272,27,스페셜포스,0.4%
3273,109,3273,28,거상,0.4%
3274,109,3274,29,오버워치,0.3%
3275,109,3275,30,검은사막M,0.2%
3276,109,3276,1,LOL,47.9%
3277,109,3277,2,배틀그라운드,11.7%
3278,109,3278,3,서든어택,6.9%
3279,109,3279,4,스타,6%
3280,109,3280,5,콜 오브 듀티: 모던,3.8%
3281,109,3281,6,메이플스토리,3.2%
3282,109,3282,7,PC 기타게임,2.6%
3283,109,3283,8,피파온라인4,1.7%
3284,109,3284,9,모바일 종합 게임,1.6%
3285,109,3285,10,V4,1.1%
3286,109,3286,11,카오스 모바일,0.9%
3287,109,3287,12,리니지M,0.9%
3288,109,3288,13,리니지,0.9%
3289,109,3289,14,오버워치,0.9%
3290,109,3290,15,카트라이더,0.8%
3291,109,3291,17,스팀게임,0.6%
3292,109,3292,18,로스트아크,0.6%
3293,109,3293,20,A3: 스틸얼라이브,0.5%
3294,109,3294,21,TFT,0.4%
3295,109,3295,24,워크래프트,0.4%
3296,109,3296,25,스페셜포스,0.3%
3297,109,3297,26,거상,0.3%
3298,109,3298,27,검은사막M,0.2%
3299,109,3299,28,아이온,0.2%
3300,110,3300,1,LOL,42.6%
3301,110,3301,2,배틀그라운드,18.1%
3302,110,3302,5,PC 기타게임,3%
3303,110,3303,6,피파온라인4,2.4%
3304,110,3304,7,메이플스토리,2.2%
3305,110,3305,8,리니지M,1.5%
3306,110,3306,9,카트라이더,1.6%
3307,110,3307,10,고전게임,1.2%
3308,110,3308,11,GTA5,1.2%
3309,110,3309,12,모바일 종합 게임,1%
3310,110,3310,13,V4,0.9%
3311,110,3311,14,카오스 모바일,0.8%
3312,110,3312,15,리니지2M,0.8%
3313,110,3313,16,리니지,0.8%
3314,110,3314,17,비디오게임,0.7%
3315,110,3315,18,로스트아크,0.5%
3316,110,3316,19,스팀게임,0.5%
3317,110,3317,20,TFT,0.5%
3318,110,3318,21,던파,0.5%
3319,110,3319,24,오버워치,0.3%
3320,110,3320,26,모두의마블,0.2%
3321,110,3321,28,검은사막M,0.2%
3322,110,3322,29,Blade N Soul,0.2%
3323,110,3323,30,에오스 레드,0.2%
3324,110,3324,1,LOL,37.6%
3325,110,3325,2,배틀그라운드,18.3%
3326,110,3326,3,스타,10.7%
3327,110,3327,5,메이플스토리,3.6%
3328,110,3328,6,PC 기타게임,2.5%
3329,110,3329,7,피파온라인4,2.3%
3330,111,3330,8,리니지,1.3%
3331,111,3331,9,카트라이더,1.3%
3332,111,3332,10,리니지M,1.2%
3333,111,3333,11,모바일 종합 게임,1%
3334,111,3334,12,비디오게임,0.9%
3335,111,3335,13,V4,0.8%
3336,111,3336,14,로스트아크,0.8%
3337,111,3337,16,TFT,0.6%
3338,111,3338,17,고전게임,0.6%
3339,111,3339,18,카오스 모바일,0.6%
3340,111,3340,19,던파,0.5%
3341,111,3341,20,워크래프트,0.5%
3342,111,3342,21,스팀게임,0.5%
3343,111,3343,22,GTA5,0.4%
3344,111,3344,23,스페셜포스,0.4%
3345,111,3345,24,오버워치,0.4%
3346,111,3346,25,Blade N Soul,0.3%
3347,111,3347,27,아이온,0.3%
3348,111,3348,28,모두의마블,0.2%
3349,111,3349,30,WOW,0.2%
3350,111,3350,1,LOL,44%
3351,111,3351,2,배틀그라운드,15.1%
3352,111,3352,5,메이플스토리,3%
3353,111,3353,6,피파온라인4,2.5%
3354,111,3354,7,PC 기타게임,2%
3355,111,3355,8,카트라이더,1.9%
3356,111,3356,9,철권,1.8%
3357,111,3357,10,고전게임,1.6%
3358,111,3358,11,리니지,1.4%
3359,111,3359,12,스팀게임,1.4%
3360,112,3360,13,GTA5,1.2%
3361,112,3361,14,비디오게임,0.9%
3362,112,3362,15,TFT,0.6%
3363,112,3363,16,로스트아크,0.6%
3364,112,3364,17,던파,0.5%
3365,112,3365,18,워크래프트,0.4%
3366,112,3366,20,스페셜포스,0.4%
3367,112,3367,21,거상,0.3%
3368,112,3368,22,아이온,0.2%
3369,112,3369,23,WOW,0.3%
3370,112,3370,24,Blade N Soul,0.2%
3371,112,3371,25,스컬,0.2%
3372,112,3372,27,디아블로2,0.1%
3373,112,3373,28,R2,0.1%
3374,112,3374,29,프리스타일,0.1%
3375,112,3375,30,마인크래프트,0.1%
3376,112,3376,1,LOL,47.7%
3377,112,3377,2,배틀그라운드,13.4%
3378,112,3378,4,서든어택,9.2%
3379,112,3379,5,메이플스토리,3.9%
3380,112,3380,8,리니지,1.5%
3381,112,3381,9,비디오게임,1.1%
3382,112,3382,10,카트라이더,1%
3383,112,3383,11,로스트아크,0.8%
3384,112,3384,12,던파,0.7%
3385,112,3385,13,스팀게임,0.7%
3386,112,3386,14,TFT,0.6%
3387,112,3387,15,고전게임,0.6%
3388,112,3388,16,워크래프트,0.5%
3389,112,3389,17,스페셜포스,0.4%
3390,113,3390,19,거상,0.3%
3391,113,3391,20,하스스톤,0.3%
3392,113,3392,21,아이온,0.3%
3393,113,3393,22,WOW,0.3%
3394,113,3394,23,Blade N Soul,0.3%
3395,113,3395,24,GTA5,0.3%
3396,113,3396,25,테일즈런너,0.2%
3397,113,3397,27,프리스타일,0.2%
3398,113,3398,28,디아블로2,0.2%
3399,113,3399,29,철권,0.2%
3400,113,3400,30,버블파이터,0.1%
3401,113,3401,1,LOL,48.2%
3402,113,3402,2,배틀그라운드,10.2%
3403,113,3403,5,메이플스토리,5.4%
3404,113,3404,7,PC 기타게임,1.9%
3405,113,3405,8,리니지,1.4%
3406,113,3406,9,던파,1.2%
3407,113,3407,10,비디오게임,1.1%
3408,113,3408,11,카트라이더,1%
3409,113,3409,12,하스스톤,0.9%
3410,113,3410,14,TFT,0.6%
3411,113,3411,15,로스트아크,0.7%
3412,113,3412,16,바람의나라,0.7%
3413,113,3413,17,오버워치,0.6%
3414,113,3414,18,워크래프트,0.6%
3415,113,3415,19,고전게임,0.5%
3416,113,3416,20,스페셜포스,0.4%
3417,113,3417,21,거상,0.3%
3418,113,3418,22,아이온,0.3%
3419,113,3419,23,Blade N Soul,0.2%
3420,114,3420,24,테일즈런너,0.2%
3421,114,3421,25,GTA5,0.2%
3422,114,3422,26,WOW,0.2%
3423,114,3423,27,프리스타일,0.2%
3424,114,3424,28,R2,0.1%
3425,114,3425,29,철권,0.1%
3426,114,3426,30,버블파이터,0.1%
3427,114,3427,1,LOL,47.1%
3428,114,3428,2,배틀그라운드,10.3%
3429,114,3429,4,서든어택,7.7%
3430,114,3430,5,메이플스토리,4.5%
3431,114,3431,7,PC 기타게임,3.2%
3432,114,3432,8,GTA5,1.9%
3433,114,3433,9,고전게임,1.5%
3434,114,3434,10,스팀게임,1.1%
3435,114,3435,11,리니지,1.1%
3436,114,3436,12,비디오게임,1%
3437,114,3437,13,카트라이더,1%
3438,114,3438,14,던파,0.8%
3439,114,3439,15,TFT,0.7%
3440,114,3440,16,로스트아크,0.7%
3441,114,3441,17,오버워치,0.7%
3442,114,3442,18,워크래프트,0.5%
3443,114,3443,20,거상,0.4%
3444,114,3444,21,아이온,0.2%
3445,114,3445,22,Blade N Soul,0.2%
3446,114,3446,23,레전드 오브 룬테라,0.2%
3447,114,3447,25,WOW,0.2%
3448,114,3448,26,프리스타일,0.2%
3449,114,3449,27,버블파이터,0.1%
3450,115,3450,28,R2,0.1%
3451,115,3451,29,사이퍼즈,0.1%
3452,115,3452,1,LOL,37.1%
3453,115,3453,2,배틀그라운드,15.5%
3454,115,3454,3,서든어택,10.1%
3455,115,3455,4,메이플스토리,7.8%
3456,115,3456,5,스타,7.3%
3457,115,3457,6,피파온라인4,3.6%
3458,115,3458,7,오버워치,3.4%
3459,115,3459,8,PC 기타게임,2.4%
3460,115,3460,9,비디오게임,1.2%
3461,115,3461,10,스팀게임,1.1%
3462,115,3462,11,카트라이더,1%
3463,115,3463,12,리니지,1%
3464,115,3464,13,던파,1%
3465,115,3465,14,로스트아크,0.9%
3466,115,3466,15,고전게임,0.7%
3467,115,3467,17,레전드 오브 룬테라,0.6%
3468,115,3468,18,스페셜포스,0.4%
3469,115,3469,19,워크래프트,0.4%
3470,115,3470,20,거상,0.3%
3471,115,3471,21,아이온,0.3%
3472,115,3472,22,Blade N Soul,0.3%
3473,115,3473,23,스타2,0.2%
3474,115,3474,26,프리스타일,0.2%
3475,115,3475,27,R2,0.2%
3476,115,3476,28,GTA5,0.2%
3477,115,3477,29,버블파이터,0.2%
3478,115,3478,30,디아블로2,0.1%
3479,115,3479,2,배틀그라운드,19.7%
3480,116,3480,3,서든어택,8.6%
3481,116,3481,4,메이플스토리,6.5%
3482,116,3482,5,스타,6.3%
3483,116,3483,6,마인크래프트,3.7%
3484,116,3484,9,비디오게임,1%
3485,116,3485,10,리니지,0.9%
3486,116,3486,11,카트라이더,0.9%
3487,116,3487,12,던파,0.9%
3488,116,3488,13,로스트아크,0.8%
3489,116,3489,14,스팀게임,0.7%
3490,116,3490,16,고전게임,0.6%
3491,116,3491,17,오버워치,0.4%
3492,116,3492,18,스페셜포스,0.4%
3493,116,3493,19,워크래프트,0.3%
3494,116,3494,20,거상,0.3%
3495,116,3495,21,아이온,0.2%
3496,116,3496,22,Blade N Soul,0.2%
3497,116,3497,23,스타2,0.2%
3498,116,3498,24,테일즈런너,0.2%
3499,116,3499,25,WOW,0.2%
3500,116,3500,26,GTA5,0.1%
3501,116,3501,27,R2,0.1%
3502,116,3502,28,패스오브엑자일,0.1%
3503,116,3503,29,디아블로2,0.1%
3504,116,3504,30,버블파이터,0.1%
3505,116,3505,1,LOL,38.7%
3506,116,3506,2,배틀그라운드,20.6%
3507,116,3507,3,서든어택,7.9%
3508,116,3508,4,스타,5.9%
3509,116,3509,5,피파온라인4,4%
3510,117,3510,6,메이플스토리,3.9%
3511,117,3511,7,마인크래프트,4.2%
3512,117,3512,9,스팀게임,1.4%
3513,117,3513,10,리니지,1%
3514,117,3514,11,GTA5,1.2%
3515,117,3515,12,비디오게임,0.9%
3516,117,3516,13,카트라이더,0.9%
3517,117,3517,14,TFT,0.8%
3518,117,3518,15,던파,0.8%
3519,117,3519,16,로스트아크,0.6%
3520,117,3520,17,고전게임,0.6%
3521,117,3521,18,오버워치,0.5%
3522,117,3522,19,워크래프트,0.5%
3523,117,3523,20,스페셜포스,0.4%
3524,117,3524,21,거상,0.3%
3525,117,3525,22,스타2,0.2%
3526,117,3526,23,아이온,0.2%
3527,117,3527,25,프리스타일,0.2%
3528,117,3528,26,WOW,0.2%
3529,117,3529,27,디아블로2,0.2%
3530,117,3530,29,패스오브엑자일,0.1%
3531,117,3531,1,LOL,37.3%
3532,117,3532,2,배틀그라운드,19.6%
3533,117,3533,5,메이플스토리,3.8%
3534,117,3534,6,마인크래프트,3.8%
3535,117,3535,7,피파온라인4,3.2%
3536,117,3536,8,PC 기타게임,2.2%
3537,117,3537,9,오버워치,1.8%
3538,117,3538,10,던파,1.7%
3539,117,3539,12,비디오게임,1.1%
3540,118,3540,13,카트라이더,1%
3541,118,3541,14,GTA5,0.9%
3542,118,3542,15,TFT,0.9%
3543,118,3543,16,로스트아크,0.7%
3544,118,3544,17,고전게임,0.7%
3545,118,3545,18,스팀게임,0.7%
3546,118,3546,19,워크래프트,0.4%
3547,118,3547,21,거상,0.4%
3548,118,3548,24,WOW,0.2%
3549,118,3549,25,프리스타일,0.2%
3550,118,3550,28,R2,0.2%
3551,118,3551,29,포트리스,0.2%
3552,118,3552,30,디아블로2,0.2%
3553,118,3553,2,배틀그라운드,17.6%
3554,118,3554,6,마인크래프트,4.7%
3555,118,3555,7,메이플스토리,3.9%
3556,118,3556,9,오버워치,1.7%
3557,118,3557,10,비디오게임,1.4%
3558,118,3558,11,던파,1.2%
3559,118,3559,12,리니지,1.2%
3560,118,3560,13,카트라이더,1.1%
3561,118,3561,14,TFT,0.9%
3562,118,3562,15,스팀게임,0.8%
3563,118,3563,16,로스트아크,0.7%
3564,118,3564,17,고전게임,0.6%
3565,118,3565,19,거상,0.4%
3566,118,3566,21,아이온,0.3%
3567,118,3567,22,GTA5,0.2%
3568,118,3568,23,Blade N Soul,0.2%
3569,118,3569,24,WOW,0.2%
3570,119,3570,25,디아블로2,0.2%
3571,119,3571,26,스타2,0.2%
3572,119,3572,28,철권,0.2%
3573,119,3573,29,프리스타일,0.1%
3574,119,3574,30,패스오브엑자일,0.1%
3575,119,3575,2,배틀그라운드,22.5%
3576,119,3576,3,스타,17.6%
3577,119,3577,5,피파온라인4,6.2%
3578,119,3578,7,PC 기타게임,2.1%
3579,119,3579,8,마인크래프트,2%
3580,119,3580,9,레인보우 식스,1.3%
3581,119,3581,10,비디오게임,1.1%
3582,119,3582,11,TFT,1%
3583,119,3583,13,오버워치,0.9%
3584,119,3584,14,카트라이더,0.9%
3585,119,3585,15,던파,0.7%
3586,119,3586,16,스팀게임,0.6%
3587,119,3587,18,고전게임,0.6%
3588,119,3588,21,WOW,0.3%
3589,119,3589,22,거상,0.3%
3590,119,3590,23,프리스타일,0.2%
3591,119,3591,24,아이온,0.2%
3592,119,3592,25,Blade N Soul,0.2%
3593,119,3593,26,패스오브엑자일,0.2%
3594,119,3594,27,철권,0.2%
3595,119,3595,28,디아블로2,0.2%
3596,119,3596,30,스타2,0.2%
3597,119,3597,1,LOL,29.8%
3598,119,3598,2,배틀그라운드,20.2%
3599,119,3599,3,스타,15.2%
3600,120,3600,5,피파온라인4,8.1%
3601,120,3601,7,비디오게임,1.6%
3602,120,3602,8,PC 기타게임,1.4%
3603,120,3603,9,마인크래프트,1.1%
3604,120,3604,10,리니지,1.1%
3605,120,3605,11,TFT,1.1%
3606,120,3606,12,카트라이더,1%
3607,120,3607,13,오버워치,0.9%
3608,120,3608,14,스팀게임,0.7%
3609,120,3609,15,고전게임,0.7%
3610,120,3610,16,로스트아크,0.5%
3611,120,3611,17,던파,0.5%
3612,120,3612,18,워크래프트,0.4%
3613,120,3613,21,WOW,0.3%
3614,120,3614,22,아이온,0.2%
3615,120,3615,23,Blade N Soul,0.2%
3616,120,3616,24,철권,0.2%
3617,120,3617,26,바람의나라,0.2%
3618,120,3618,27,버블파이터,0.2%
3619,120,3619,29,히오스,0.1%
3620,120,3620,30,디아블로3,0.1%
3621,120,3621,1,LOL,27.6%
3622,120,3622,2,배틀그라운드,20.7%
3623,120,3623,3,스타,13.8%
3624,120,3624,4,서든어택,10.3%
3625,120,3625,5,피파온라인4,4.7%
3626,120,3626,6,메이플스토리,3.1%
3627,120,3627,7,비디오게임,2.6%
3628,120,3628,9,리니지,1.4%
3629,120,3629,10,오버워치,1.4%
3630,121,3630,11,바람의나라,1.3%
3631,121,3631,12,마인크래프트,1.2%
3632,121,3632,13,TFT,1.1%
3633,121,3633,14,카트라이더,1.1%
3634,121,3634,15,스팀게임,0.9%
3635,121,3635,16,로스트아크,0.8%
3636,121,3636,17,고전게임,0.7%
3637,121,3637,18,워크래프트,0.5%
3638,121,3638,19,던파,0.4%
3639,121,3639,20,거상,0.4%
3640,121,3640,22,WOW,0.4%
3641,121,3641,23,Blade N Soul,0.3%
3642,121,3642,24,아이온,0.3%
3643,121,3643,25,철권,0.2%
3644,121,3644,26,GTA5,0.2%
3645,121,3645,27,디아블로3,0.2%
3646,121,3646,28,디아블로2,0.2%
3647,121,3647,1,LOL,30.6%
3648,121,3648,3,비디오게임,10.3%
3649,121,3649,4,스타,9.2%
3650,121,3650,5,서든어택,7.3%
3651,121,3651,6,피파온라인4,4.7%
3652,121,3652,7,메이플스토리,3.1%
3653,121,3653,8,PC 기타게임,2.7%
3654,121,3654,9,바람의나라,1.8%
3655,121,3655,10,리니지,1.5%
3656,121,3656,11,TFT,1.2%
3657,121,3657,12,마인크래프트,1.1%
3658,121,3658,13,카트라이더,1.1%
3659,121,3659,14,고전게임,0.6%
3660,122,3660,15,스팀게임,0.6%
3661,122,3661,16,오버워치,0.4%
3662,122,3662,17,로스트아크,0.4%
3663,122,3663,20,WOW,0.4%
3664,122,3664,24,Blade N Soul,0.3%
3665,122,3665,25,디아블로3,0.2%
3666,122,3666,26,철권,0.2%
3667,122,3667,27,디아블로2,0.2%
3668,122,3668,28,GTA5,0.2%
3669,122,3669,29,레인보우 식스,0.2%
3670,122,3670,30,테일즈런너,0.1%
3671,122,3671,1,LOL,31.5%
3672,122,3672,3,비디오게임,11.2%
3673,122,3673,4,스타,10.9%
3674,122,3674,5,서든어택,6.9%
3675,122,3675,6,피파온라인4,5.2%
3676,122,3676,7,스팀게임,2.9%
3677,122,3677,8,G-STAR,2.8%
3678,122,3678,9,메이플스토리,2.7%
3679,122,3679,10,PC 기타게임,1.5%
3680,122,3680,11,리니지,1.4%
3681,122,3681,12,카트라이더,1.2%
3682,122,3682,13,TFT,0.8%
3683,122,3683,15,WOW,0.6%
3684,122,3684,16,로스트아크,0.4%
3685,122,3685,17,오버워치,0.4%
3686,122,3686,18,워크래프트,0.4%
3687,122,3687,19,스페셜포스,0.4%
3688,122,3688,21,아이온,0.3%
3689,122,3689,22,거상,0.3%
3690,123,3690,24,디아블로2,0.2%
3691,123,3691,25,디아블로3,0.2%
3692,123,3692,26,스타2,0.1%
3693,123,3693,27,버블파이터,0.1%
3694,123,3694,28,사이퍼즈,0.1%
3695,123,3695,29,바람의나라,0.1%
3696,123,3696,30,GTA5,0.1%
3697,123,3697,1,LOL,41.5%
3698,123,3698,2,배틀그라운드,14.2%
3699,123,3699,3,스타,12%
3700,123,3700,6,메이플스토리,2.8%
3701,123,3701,7,스팀게임,2.6%
3702,123,3702,8,바람의나라,1.9%
3703,123,3703,9,비디오게임,1.6%
3704,123,3704,10,PC 기타게임,1.6%
3705,123,3705,11,리니지,1.5%
3706,123,3706,12,카트라이더,1.4%
3707,123,3707,13,GTA5,0.9%
3708,123,3708,14,고전게임,0.9%
3709,123,3709,15,TFT,0.7%
3710,123,3710,16,WOW,0.7%
3711,123,3711,17,오버워치,0.5%
3712,123,3712,20,스페셜포스,0.4%
3713,123,3713,22,G-STAR,0.4%
3714,123,3714,23,아이온,0.4%
3715,123,3715,24,거상,0.3%
3716,123,3716,25,Blade N Soul,0.2%
3717,123,3717,26,디아블로2,0.2%
3718,123,3718,27,스타2,0.2%
3719,123,3719,28,철권,0.2%
3720,124,3720,29,마인크래프트,0.2%
3721,124,3721,30,프리스타일,0.1%
3722,124,3722,1,LOL,34%
3723,124,3723,2,배틀그라운드,17.4%
3724,124,3724,3,스타,15.3%
3725,124,3725,5,피파온라인4,4.8%
3726,124,3726,7,PC 기타게임,1.8%
3727,124,3727,8,스팀게임,1.6%
3728,124,3728,9,비디오게임,1.5%
3729,124,3729,10,리니지,1.5%
3730,124,3730,11,TFT,1.4%
3731,124,3731,12,WOW,1.1%
3732,124,3732,14,GTA5,0.9%
3733,124,3733,15,고전게임,0.8%
3734,124,3734,16,오버워치,0.7%
3735,124,3735,17,아이온,0.6%
3736,124,3736,19,로스트아크,0.5%
3737,124,3737,22,Blade N Soul,0.4%
3738,124,3738,23,거상,0.3%
3739,124,3739,25,디아블로2,0.2%
3740,124,3740,26,테일즈런너,0.1%
3741,124,3741,27,마인크래프트,0.1%
3742,124,3742,28,사이퍼즈,0.1%
3743,124,3743,29,버블파이터,0.1%
